WIL,WILLITS HOWARD RS,RUSSIAN R,MENDOCINO,-123.3217,39.3506,1925,CA Dept of Water Resources
WKP,WALKER PASS,KERN R,KERN,-118.0569,35.6658,5572,US Bureau of Land Management
WLK,SACRAMENTO RIVER BELOW WILKINS SLOUGH,SACRAMENTO R,SUTTER,-121.82469,39.0099,30,US Geological Survey
WLN,WALNUT CREEK SB,SAN GABRIEL R,LOS ANGELES,-117.874,34.074,520,None Specified
WLY,WILEY RIDGE,VENTURA LA COASTAL,VENTURA,-118.8408,34.3717,1665,Ventura Cty Air Polution Control District
WPC,TRINITY RIVER NEAR WEITCHPEC,TRINITY R,HUMBOLDT,-123.706,41.179,300,US Bureau of Reclamation
WRS,WARM SPRINGS (USACE),RUSSIAN R,SONOMA,-123.01,38.723,440,US Army Corps of Engineers
WSD,WISHON DAM (PG&E),KINGS R,FRESNO,-118.986,37.003,6550,Pacific Gas & Electric
WSG,WARM SPRINGS (USFS),SANTA CLARA R,LOS ANGELES,-118.55,34.583,4020,US Forest Service
WSH,LAKE WISHON,KINGS R,FRESNO,-118.983,37.011,6550,Pacific Gas & Electric
WSN,WISHON,KINGS R,FRESNO,-118.969,37.005,6560,Pacific Gas & Electric
WSP,WHISPERING PINES,PUTAH CR,LAKE,-122.70833,38.80583,2700,CA Dept of Water Resources
WST,WESTFALL,FRESNO R,MARIPOSA,-119.6497,37.4494,4880,US Army Corps of Engineers
WTC,WHITE CLOUD,YUBA R,NEVADA,-120.8375,39.3167,4321,CAL FIRE
WTK,WHITAKER,SANTA CLARA R,LOS ANGELES,-118.74,34.569,4120,Los Angeles County Fire Dept
WTM,WET MEADOWS,KERN R,TULARE,-118.572,36.348,8950,US Army Corps of Engineers
WVR,WEAVERVILLE RS,TRINITY R,TRINITY,-122.95,40.733,2050,US Forest Service
WWC,WEST WOODCHUCK MEADOW,KINGS R,FRESNO,-118.918,37.03,9100,US Army Corps of Engineers
WWD,WESTWOOD,FEATHER R,LASSEN,-120.9,40.307,5150,CAL FIRE
WWN,WAWONA RAWS,MERCED R,MARIPOSA,-119.645,37.53444,4300,Yosemite National Park
WWP,WHITTIER HILLS WILDERNESS PRESERVE,SAN GABRIEL R,LOS ANGELES,-118.01,33.984,950,Los Angeles County Fire Dept
YBY,YOLO BYPASS NEAR WOODLAND,SACRAMENTO R,YOLO,-121.64413,38.67768,-3,US Geological Survey
YOR,YORKVILLE,RUSSIAN R,MENDOCINO,-123.2314,38.9053,1100,CA Dept of Water Resources
YOW,YOSEMITE NEAR WAWONA,MERCED R,MARIPOSA,-119.632,37.508,4957,Merced Irrigation District
YRS,YUBA RIVER NEAR SMARTVILLE,YUBA R,YUBA,-121.27412,39.23517,280,Pacific Gas & Electric
YSM,YOSEMITE (OBS),MERCED R,MARIPOSA,-119.583,37.74,3985,National Weather Service
YSV,YOSEMITE HEADQUARTERS,MERCED R,MARIPOSA,-119.583,37.74,3966,Merced Irrigation District
YUC,YUCCA VALLEY,WHITEWATER R,SAN BERNARDINO,-116.408,34.123,3100,CAL FIRE
YYV,YOSEMITE AT YOSEMITE VALLEY,MERCED R,MARIPOSA,-119.589,37.74,4200,Merced Irrigation District
ZEN,ZENIA,EEL R,TRINITY,-123.46,40.208,4000,CA Dept of Water Resources
ZPC,ZAPATO CHINO,LOS GATOS CR (NEAR COALINGA),FRESNO,-120.293,36.016,1150,CA Dept of Water Resources
